,link_id,reverse_link_id,init_node,term_node,capacity_per_lane,lanes,total_capacity,effective_capacity,length,free_flow_time,b,power,speed,vdf,toll,link_type,assigned_flow,travel_time,v/c
157,158,157,62,38,300.0,1,300.0,3600.0,16.83119902968459,0.561039967656153,0.25,6.0,30.0,3,0,3,140.73719334815092,0.5610399681568468,0.03909366481893081
158,159,160,38,65,900.0,2,1800.0,21600.0,14.663854861717532,0.24439758102862552,0.15,4.0,60.0,1,0,2,145.3127125179475,0.24439758110371645,0.006727440394349421
159,160,159,65,38,900.0,2,1800.0,21600.0,14.663854861717532,0.24439758102862552,0.15,4.0,60.0,1,0,2,191.47635743084726,0.24439758125500327,0.00886464617735404
160,161,162,39,42,1800.0,3,5400.0,64800.0,6.4340561582608515,0.10723426930434753,0.15,4.0,60.0,1,0,1,6988.016179911195,0.10723644471093792,0.10783975586282708
161,162,161,42,39,1800.0,3,5400.0,64800.0,6.4340561582608515,0.10723426930434753,0.15,4.0,60.0,1,0,1,6753.90684928764,0.10723616751802521,0.10422695755073519
162,163,164,40,50,300.0,1,300.0,3600.0,21.044036167480705,0.7014678722493568,0.25,6.0,30.0,3,0,3,3961.0132534622176,1.0126184144841877,1.1002814592950605
163,164,163,50,40,300.0,1,300.0,3600.0,21.044036167480705,0.7014678722493568,0.25,6.0,30.0,3,0,3,3854.6304243770724,0.965726550558568,1.0707306734380757
164,165,166,41,48,900.0,2,1800.0,21600.0,14.611244771638255,0.3246943282586279,0.2,5.0,45.0,2,0,2,2335.1775069684318,0.32469528729579006,0.10811006976705703
165,166,165,48,41,900.0,2,1800.0,21600.0,14.611244771638255,0.3246943282586279,0.2,5.0,45.0,2,0,2,2477.734794095277,0.32469561802200236,0.11470994417107763
166,167,168,41,53,1800.0,3,5400.0,64800.0,15.854095105861509,0.26423491843102515,0.15,4.0,60.0,1,0,1,898.7415206136926,0.2642349198976555,0.013869467910705133
167,168,167,53,41,1800.0,3,5400.0,64800.0,15.854095105861509,0.26423491843102515,0.15,4.0,60.0,1,0,1,930.9839410002584,0.26423492011971617,0.014367036126547198
168,169,170,41,63,900.0,2,1800.0,21600.0,6.865470006575243,0.11442450010958738,0.15,4.0,60.0,1,0,2,1693.8653805872848,0.11442514920844686,0.07841969354570763
169,170,169,63,41,900.0,2,1800.0,21600.0,6.865470006575243,0.11442450010958738,0.15,4.0,60.0,1,0,2,1497.3666074263651,0.11442489648604608,0.06932252812159098
170,171,172,41,64,900.0,2,1800.0,21600.0,10.526807403075612,0.23392905340168027,0.2,5.0,45.0,2,0,2,3189.7100545950084,0.23393233890144366,0.14767176178680594
171,172,171,64,41,900.0,2,1800.0,21600.0,10.526807403075612,0.23392905340168027,0.2,5.0,45.0,2,0,2,3249.984363429506,0.2339326612789926,0.15046223904766232
172,173,174,42,51,900.0,2,1800.0,21600.0,21.06266897776489,0.35104448296274815,0.15,4.0,60.0,1,0,2,4457.929899231213,0.35114001990698906,0.20638564348292654
173,174,173,51,42,900.0,2,1800.0,21600.0,21.06266897776489,0.35104448296274815,0.15,4.0,60.0,1,0,2,4238.809917045577,0.351122576334341,0.19624119986322117
174,175,176,42,60,1800.0,3,5400.0,64800.0,19.97370649332976,0.3328951082221627,0.15,4.0,60.0,1,0,1,1652.7088813907737,0.3328951293514132,0.025504766688129225
175,176,175,60,42,1800.0,3,5400.0,64800.0,19.97370649332976,0.3328951082221627,0.15,4.0,60.0,1,0,1,1392.9543163724586,0.3328951188843459,0.02149620858599473
176,177,178,43,49,1800.0,3,5400.0,64800.0,15.581451612617991,0.25969086021029986,0.15,4.0,60.0,1,0,1,6481.064124849259,0.2596947581325695,0.10001642167977252
177,178,177,49,43,1800.0,3,5400.0,64800.0,15.581451612617991,0.25969086021029986,0.15,4.0,60.0,1,0,1,6010.397296436036,0.25969374331638306,0.09275304469808698
178,179,180,43,52,300.0,1,300.0,3600.0,26.11209336981935,0.8704031123273116,0.25,6.0,30.0,3,0,3,4.237177170311494,0.8704031123273116,0.0011769936584198593
179,180,179,52,43,300.0,1,300.0,3600.0,26.11209336981935,0.8704031123273116,0.25,6.0,30.0,3,0,3,22.314824786767602,0.8704031123273239,0.006198562440768779
180,181,182,43,54,1800.0,3,5400.0,64800.0,18.269399330018295,0.30448998883363826,0.15,4.0,60.0,1,0,1,5271.936968175266,0.30449198982443154,0.08135705197801336
181,182,181,54,43,1800.0,3,5400.0,64800.0,18.269399330018295,0.30448998883363826,0.15,4.0,60.0,1,0,1,4891.600678783054,0.3044914719261434,0.07548766479603478
182,183,184,43,55,900.0,2,1800.0,21600.0,10.081457143339327,0.22403238096309613,0.2,5.0,45.0,2,0,2,2067.635686291844,0.22403274107885823,0.09572387436536316
183,184,183,55,43,900.0,2,1800.0,21600.0,10.081457143339327,0.22403238096309613,0.2,5.0,45.0,2,0,2,1639.5161792295269,0.2240324938518212,0.0759035268161818
184,185,186,43,61,900.0,2,1800.0,21600.0,9.506559292412284,0.21125687316471742,0.2,5.0,45.0,2,0,2,2964.0855024232674,0.2112589291770881,0.13722618066774386
185,186,185,61,43,900.0,2,1800.0,21600.0,9.506559292412284,0.21125687316471742,0.2,5.0,45.0,2,0,2,2855.774372835035,0.21125857999974712,0.13221177652014052
186,187,188,43,62,300.0,1,300.0,3600.0,29.085092527036384,0.9695030842345461,0.25,6.0,30.0,3,0,3,50.578089750781764,0.9695030842364102,0.014049469375217156
187,188,187,62,43,300.0,1,300.0,3600.0,29.085092527036384,0.9695030842345461,0.25,6.0,30.0,3,0,3,37.70580856525656,0.969503084234866,0.010473835712571267
188,189,190,44,49,900.0,2,1800.0,21600.0,6.232267805798728,0.10387113009664548,0.15,4.0,60.0,1,0,2,9821.151602511209,0.10453704812267066,0.4546829445607041
189,190,189,49,44,900.0,2,1800.0,21600.0,6.232267805798728,0.10387113009664548,0.15,4.0,60.0,1,0,2,9300.898083413425,0.1044067672005688,0.4305971334913623
190,191,192,44,50,300.0,1,300.0,3600.0,17.216490272903588,0.5738830090967862,0.25,6.0,30.0,3,0,3,708.3328564614463,0.5738913338754335,0.1967591267948462
191,192,191,50,44,300.0,1,300.0,3600.0,17.216490272903588,0.5738830090967862,0.25,6.0,30.0,3,0,3,997.6983793169998,0.5739480136789886,0.2771384386991666
192,193,194,44,51,1800.0,3,5400.0,64800.0,16.566706135270977,0.27611176892118294,0.15,4.0,60.0,1,0,1,13268.123158589731,0.27618456602982394,0.20475498701527364
193,194,193,51,44,1800.0,3,5400.0,64800.0,16.566706135270977,0.27611176892118294,0.15,4.0,60.0,1,0,1,13729.274145967904,0.27619522663086415,0.2118715145982701
194,195,196,44,54,900.0,2,1800.0,21600.0,2.9574211163470587,0.06572046925215685,0.2,5.0,45.0,2,0,2,7537.814816395828,0.06578849748893682,0.3489729081664735
195,196,195,54,44,900.0,2,1800.0,21600.0,2.9574211163470587,0.06572046925215685,0.2,5.0,45.0,2,0,2,7916.054568279559,0.06580736645400491,0.3664840077907203
196,197,198,44,60,300.0,1,300.0,3600.0,16.25950292985635,0.5419834309952116,0.25,6.0,30.0,3,0,3,1144.2770361247622,0.5421231637137357,0.3178547322568784
197,198,197,60,44,300.0,1,300.0,3600.0,16.25950292985635,0.5419834309952116,0.25,6.0,30.0,3,0,3,1197.4016065846765,0.542166894646703,0.3326115573846324
198,199,200,45,52,300.0,1,300.0,3600.0,29.340469100521045,0.9780156366840348,0.25,6.0,30.0,3,0,3,57.85052841972319,0.9780156366882452,0.016069591227700887
199,200,199,52,45,300.0,1,300.0,3600.0,29.340469100521045,0.9780156366840348,0.25,6.0,30.0,3,0,3,51.97569588212023,0.9780156366862492,0.014437693300588953
200,201,202,45,53,300.0,1,300.0,3600.0,15.272636214592357,0.5090878738197452,0.25,6.0,30.0,3,0,3,196.66083146541928,0.5090878772021452,0.054628008740394245
201,202,201,53,45,300.0,1,300.0,3600.0,15.272636214592357,0.5090878738197452,0.25,6.0,30.0,3,0,3,188.70642847500636,0.5090878764599519,0.052418452354168435
202,203,204,45,58,900.0,2,1800.0,21600.0,15.391957204395355,0.3420434934310079,0.2,5.0,45.0,2,0,2,189.9051005727012,0.3420434934346015,0.008791902804291723
203,204,203,58,45,900.0,2,1800.0,21600.0,15.391957204395355,0.3420434934310079,0.2,5.0,45.0,2,0,2,159.54554693011832,0.34204349343251195,0.007386367913431404
204,205,206,45,63,300.0,1,300.0,3600.0,6.042936279781779,0.20143120932605932,0.25,6.0,30.0,3,0,3,1706.4237566345214,0.20200238946302715,0.4740065990651448
205,206,205,63,45,300.0,1,300.0,3600.0,6.042936279781779,0.20143120932605932,0.25,6.0,30.0,3,0,3,1756.3248189040635,0.20211022655653413,0.4878680052511287
206,207,208,46,56,1800.0,3,5400.0,64800.0,17.756649166696658,0.2959441527782776,0.15,4.0,60.0,1,0,1,2791.7274891255865,0.29594430570841934,0.043082214338357815
207,208,207,56,46,1800.0,3,5400.0,64800.0,17.756649166696658,0.2959441527782776,0.15,4.0,60.0,1,0,1,3207.298217352016,0.29594441919309206,0.04949534286037061
208,209,210,46,59,900.0,2,1800.0,21600.0,13.341127732713005,0.22235212887855008,0.15,4.0,60.0,1,0,2,2815.916006758885,0.22236176264985424,0.13036648179439284
209,210,209,59,46,900.0,2,1800.0,21600.0,13.341127732713005,0.22235212887855008,0.15,4.0,60.0,1,0,2,2809.655733829148,0.22236167726489836,0.13007665434394206
210,211,212,46,61,900.0,2,1800.0,21600.0,8.645645597777463,0.14409409329629105,0.15,4.0,60.0,1,0,2,6515.221357506202,0.14427300515829966,0.30163061840306493
211,212,211,61,46,900.0,2,1800.0,21600.0,8.645645597777463,0.14409409329629105,0.15,4.0,60.0,1,0,2,6314.114986424771,0.1442519170539279,0.29232013826040604
212,213,214,46,65,1800.0,3,5400.0,64800.0,11.429392342122988,0.19048987236871645,0.15,4.0,60.0,1,0,1,6262.790130977883,0.1904923654392205,0.09664799584842411
213,214,213,65,46,1800.0,3,5400.0,64800.0,11.429392342122988,0.19048987236871645,0.15,4.0,60.0,1,0,1,6106.580931449683,0.19049212585850975,0.09423736005323585
214,215,216,47,49,1800.0,3,5400.0,64800.0,23.87017740444955,0.39783629007415916,0.15,4.0,60.0,1,0,1,935.4937214015125,0.39783629266630327,0.01443663150310976
215,216,215,49,47,1800.0,3,5400.0,64800.0,23.87017740444955,0.39783629007415916,0.15,4.0,60.0,1,0,1,1003.448169989271,0.39783629350559124,0.015485311265266529
216,217,218,47,62,900.0,2,1800.0,21600.0,15.943276054275996,0.26572126757126663,0.15,4.0,60.0,1,0,2,911.835033788321,0.2657213941520174,0.04221458489760745
217,218,217,62,47,900.0,2,1800.0,21600.0,15.943276054275996,0.26572126757126663,0.15,4.0,60.0,1,0,2,785.9858954660372,0.26572133745266396,0.03638823590120543
218,219,220,48,57,1800.0,3,5400.0,64800.0,17.344303052522545,0.2890717175420424,0.15,4.0,60.0,1,0,1,833.3232510938541,0.28907171872795,0.012859926714411328
219,220,219,57,48,1800.0,3,5400.0,64800.0,17.344303052522545,0.2890717175420424,0.15,4.0,60.0,1,0,1,802.3398040577574,0.28907171856117386,0.01238178709965675
220,221,222,48,64,1800.0,3,5400.0,64800.0,11.391107680416962,0.18985179467361604,0.15,4.0,60.0,1,0,1,1353.35656784669,0.18985180009181415,0.02088513221985633
221,222,221,64,48,1800.0,3,5400.0,64800.0,11.391107680416962,0.18985179467361604,0.15,4.0,60.0,1,0,1,1095.23627220139,0.18985179699762186,0.016901794324095522
222,223,224,49,54,300.0,1,300.0,3600.0,5.960660091429545,0.19868866971431814,0.25,6.0,30.0,3,0,3,2480.438244615981,0.20400324568351275,0.6890106235044392
223,224,223,54,49,300.0,1,300.0,3600.0,5.960660091429545,0.19868866971431814,0.25,6.0,30.0,3,0,3,2812.4128730665952,0.20998071390101086,0.7812257980740542
224,225,226,49,62,900.0,2,1800.0,21600.0,30.678204418120735,0.5113034069686789,0.15,4.0,60.0,1,0,2,2126.046018866312,0.5113106055279337,0.09842805642899592
225,226,225,62,49,900.0,2,1800.0,21600.0,30.678204418120735,0.5113034069686789,0.15,4.0,60.0,1,0,2,2188.524361269441,0.5113114897435407,0.10132057228099264
226,227,228,50,51,900.0,2,1800.0,21600.0,5.243839286852804,0.11652976193006231,0.2,5.0,45.0,2,0,2,7624.4365920828295,0.11665747545275916,0.35298317555939024
227,228,227,51,50,900.0,2,1800.0,21600.0,5.243839286852804,0.11652976193006231,0.2,5.0,45.0,2,0,2,7721.856173920489,0.11666584579662137,0.35749334138520783
228,229,230,51,60,1800.0,3,5400.0,64800.0,14.793129165381877,0.24655215275636463,0.15,4.0,60.0,1,0,1,6509.80318987748,0.2465559195468924,0.1004599257697142
229,230,229,60,51,1800.0,3,5400.0,64800.0,14.793129165381877,0.24655215275636463,0.15,4.0,60.0,1,0,1,6674.481953757758,0.24655631541010906,0.10300126471848392
230,231,232,52,54,900.0,2,1800.0,21600.0,25.97793704605704,0.432965617434284,0.15,4.0,60.0,1,0,2,1898.236634685087,0.43296949117962585,0.08788132567986513
231,232,231,54,52,900.0,2,1800.0,21600.0,25.97793704605704,0.432965617434284,0.15,4.0,60.0,1,0,2,1664.525230913335,0.43296790772806826,0.07706135328302477
232,233,234,52,55,900.0,2,1800.0,21600.0,21.727176198330447,0.36211960330550746,0.15,4.0,60.0,1,0,2,6409.006256368067,0.36254061200750215,0.2967132526096327
233,234,233,55,52,900.0,2,1800.0,21600.0,21.727176198330447,0.36211960330550746,0.15,4.0,60.0,1,0,2,7232.940531110442,0.36280255166766656,0.3348583579217797
234,235,236,52,60,1800.0,3,5400.0,64800.0,20.313786705409264,0.3385631117568211,0.15,4.0,60.0,1,0,1,6539.432406646326,0.338568379093685,0.10091716676923343
235,236,235,60,52,1800.0,3,5400.0,64800.0,20.313786705409264,0.3385631117568211,0.15,4.0,60.0,1,0,1,7051.616872356585,0.33857023349012605,0.10882124803019422
236,237,238,53,57,1800.0,3,5400.0,64800.0,16.55459860427164,0.27590997673786066,0.15,4.0,60.0,1,0,1,1208.3430343153648,0.2759099817418873,0.018647269048076617
237,238,237,57,53,1800.0,3,5400.0,64800.0,16.55459860427164,0.27590997673786066,0.15,4.0,60.0,1,0,1,1188.2868905963742,0.2759099814178392,0.018337760657351453
238,239,240,53,58,1800.0,3,5400.0,64800.0,18.44367299316149,0.3073945498860248,0.15,4.0,60.0,1,0,1,249.0018114441745,0.3073945498960779,0.0038426205469780017
239,240,239,58,53,1800.0,3,5400.0,64800.0,18.44367299316149,0.3073945498860248,0.15,4.0,60.0,1,0,1,236.7003068421356,0.3073945498942337,0.00365278251299592
240,241,242,53,63,300.0,1,300.0,3600.0,13.498968280705272,0.4499656093568424,0.25,6.0,30.0,3,0,3,20.39529149838961,0.4499656093568461,0.00566535874955267
241,242,241,63,53,300.0,1,300.0,3600.0,13.498968280705272,0.4499656093568424,0.25,6.0,30.0,3,0,3,30.644829457712518,0.4499656093568851,0.008512452627142366
242,243,244,53,64,900.0,2,1800.0,21600.0,13.337638054059248,0.2963919567568722,0.2,5.0,45.0,2,0,2,195.82595611249388,0.2963919567605028,0.009066016486689532
243,244,243,64,53,900.0,2,1800.0,21600.0,13.337638054059248,0.2963919567568722,0.2,5.0,45.0,2,0,2,242.22208387035295,0.29639195676738445,0.011213985364368193
244,245,246,54,60,300.0,1,300.0,3600.0,15.329767432098807,0.5109922477366269,0.25,6.0,30.0,3,0,3,1168.390031714635,0.5111415499939732,0.3245527865873986
245,246,245,60,54,300.0,1,300.0,3600.0,15.329767432098807,0.5109922477366269,0.25,6.0,30.0,3,0,3,1264.5567188850143,0.5112322245025243,0.3512657552458373
246,247,248,55,56,900.0,2,1800.0,21600.0,21.821034035376876,0.48491186745281945,0.2,5.0,45.0,2,0,2,980.0309822727394,0.48491188610042524,0.045371804734849044
247,248,247,56,55,900.0,2,1800.0,21600.0,21.821034035376876,0.48491186745281945,0.2,5.0,45.0,2,0,2,813.173579633654,0.48491187478681014,0.03764692498303954
248,249,250,55,61,1800.0,3,5400.0,64800.0,5.321000435044084,0.08868334058406807,0.15,4.0,60.0,1,0,1,6033.250123213858,0.08868434021250303,0.09310571177799164
249,250,249,61,55,1800.0,3,5400.0,64800.0,5.321000435044084,0.08868334058406807,0.15,4.0,60.0,1,0,1,6829.570957009481,0.08868498195586141,0.10539461353409693
250,251,252,56,57,1800.0,3,5400.0,64800.0,38.43572779539259,0.6405954632565432,0.15,4.0,60.0,1,0,1,896.2743788326609,0.6405954667732732,0.013831394735071927
251,252,251,57,56,1800.0,3,5400.0,64800.0,38.43572779539259,0.6405954632565432,0.15,4.0,60.0,1,0,1,871.5690562259716,0.6405954664012654,0.013450139756573637
252,253,254,56,59,1800.0,3,5400.0,64800.0,23.917641497194733,0.39862735828657886,0.15,4.0,60.0,1,0,1,437.522510643987,0.398627358410847,0.006751890596357824
253,254,253,59,56,1800.0,3,5400.0,64800.0,23.917641497194733,0.39862735828657886,0.15,4.0,60.0,1,0,1,462.83374486107414,0.3986273584421963,0.007142496062670897
254,255,256,56,61,900.0,2,1800.0,21600.0,21.25282035597877,0.47228489679952823,0.2,5.0,45.0,2,0,2,1588.60420769114,0.47228510005574603,0.07354649109681204
255,256,255,61,56,900.0,2,1800.0,21600.0,21.25282035597877,0.47228489679952823,0.2,5.0,45.0,2,0,2,1361.5632076146283,0.47228499080525993,0.06303533368586242
256,257,258,57,58,900.0,2,1800.0,21600.0,34.99508265516009,0.777668503448002,0.2,5.0,45.0,2,0,2,0.0,0.777668503448002,0.0
257,258,257,58,57,900.0,2,1800.0,21600.0,34.99508265516009,0.777668503448002,0.2,5.0,45.0,2,0,2,0.0,0.777668503448002,0.0
258,259,260,57,59,1800.0,3,5400.0,64800.0,62.225081850577254,1.0370846975096208,0.15,4.0,60.0,1,0,1,101.5216418255467,1.037084697510558,0.0015666920034806589
259,260,259,59,57,1800.0,3,5400.0,64800.0,62.225081850577254,1.0370846975096208,0.15,4.0,60.0,1,0,1,94.02502727890557,1.0370846975103105,0.001451003507390518
260,261,262,57,64,900.0,2,1800.0,21600.0,10.288700967632316,0.1714783494605386,0.15,4.0,60.0,1,0,2,2591.13080791687,0.1714836759724321,0.11995975962578101
261,262,261,64,57,900.0,2,1800.0,21600.0,10.288700967632316,0.1714783494605386,0.15,4.0,60.0,1,0,2,2742.580666969813,0.17148503479577834,0.1269713271745284
262,263,264,59,65,1800.0,3,5400.0,64800.0,3.9535499989927936,0.06589249998321323,0.15,4.0,60.0,1,0,1,3106.924247893951,0.0658925522168036,0.047946361850215294
263,264,263,65,59,1800.0,3,5400.0,64800.0,3.9535499989927936,0.06589249998321323,0.15,4.0,60.0,1,0,1,3116.2689111219197,0.06589255284805404,0.04809056961607901
