,origin_id,destination_id,route_idx,route,num_nodes,num_links,weight_name,route_weight
575,3,13,0,"[3, 30, 42, 39, 33, 27, 45, 13]",8,7,free_flow_time,1.5523375616694013
576,3,13,1,"[3, 30, 42, 39, 31, 33, 27, 45, 13]",9,8,free_flow_time,1.6005865164258544
577,3,13,2,"[3, 30, 42, 31, 33, 27, 45, 13]",8,7,free_flow_time,1.6437511302710788
578,3,13,3,"[3, 30, 42, 31, 39, 33, 27, 45, 13]",9,8,free_flow_time,1.6858992541361042
579,3,13,4,"[3, 30, 42, 60, 52, 32, 45, 13]",8,7,free_flow_time,1.7124922404594758
580,3,13,5,"[3, 30, 51, 60, 52, 32, 45, 13]",8,7,free_flow_time,1.7171382715429055
581,3,13,6,"[3, 30, 42, 39, 31, 60, 52, 32, 45, 13]",10,9,free_flow_time,1.8167977309657297
582,3,13,7,"[3, 30, 42, 31, 60, 52, 32, 45, 13]",9,8,free_flow_time,1.8599623448109541
583,3,13,8,"[3, 30, 42, 39, 33, 29, 27, 45, 13]",9,8,free_flow_time,1.88576074930723
584,3,13,9,"[3, 30, 42, 60, 33, 27, 45, 13]",8,7,free_flow_time,1.9000334254085884
585,3,14,0,"[3, 30, 42, 39, 33, 29, 14]",7,6,free_flow_time,1.1359381916157736
586,3,14,1,"[3, 30, 42, 39, 29, 14]",6,5,free_flow_time,1.156547359446145
587,3,14,2,"[3, 30, 42, 39, 31, 33, 29, 14]",8,7,free_flow_time,1.1841871463722264
588,3,14,3,"[3, 30, 42, 31, 33, 29, 14]",7,6,free_flow_time,1.2273517602174508
589,3,14,4,"[3, 30, 42, 29, 14]",5,4,free_flow_time,1.260254331286416
590,3,14,5,"[3, 30, 42, 31, 39, 33, 29, 14]",8,7,free_flow_time,1.2694998840824763
591,3,14,6,"[3, 30, 42, 31, 39, 29, 14]",7,6,free_flow_time,1.290109051912848
592,3,14,7,"[3, 30, 42, 60, 33, 29, 14]",7,6,free_flow_time,1.4836340553549603
593,3,14,8,"[3, 30, 51, 60, 33, 29, 14]",7,6,free_flow_time,1.4882800864383903
594,3,14,9,"[3, 30, 42, 39, 33, 27, 29, 14]",8,7,free_flow_time,1.560903945382131
595,3,15,0,"[3, 30, 15]",3,2,free_flow_time,0.0007826353718980149
596,3,16,0,"[3, 30, 40, 16]",4,3,free_flow_time,0.18894190404123817
597,3,16,1,"[3, 30, 50, 40, 16]",5,4,free_flow_time,1.3068682147295472
598,3,16,2,"[3, 30, 28, 40, 16]",5,4,free_flow_time,1.321464804373419
599,3,16,3,"[3, 30, 51, 50, 40, 16]",6,5,free_flow_time,1.3522796442365597
600,3,16,4,"[3, 30, 42, 28, 40, 16]",6,5,free_flow_time,1.54552786702344
601,3,16,5,"[3, 30, 42, 51, 50, 40, 16]",7,6,free_flow_time,1.6123351406500799
602,3,16,6,"[3, 30, 42, 60, 51, 50, 40, 16]",8,7,free_flow_time,1.840737918665859
603,3,16,7,"[3, 30, 42, 39, 31, 60, 51, 50, 40, 16]",10,9,free_flow_time,1.945043409172113
604,3,16,8,"[3, 30, 51, 42, 28, 40, 16]",7,6,free_flow_time,1.9875613365354161
605,3,16,9,"[3, 30, 42, 31, 60, 51, 50, 40, 16]",9,8,free_flow_time,1.9882080230173373
606,3,17,0,"[3, 30, 51, 44, 49, 62, 17]",7,6,free_flow_time,1.4255343737287642
607,3,17,1,"[3, 30, 51, 44, 49, 47, 62, 17]",8,7,free_flow_time,1.5777885244055112
608,3,17,2,"[3, 30, 51, 44, 54, 49, 62, 17]",8,7,free_flow_time,1.5860723825985938
609,3,17,3,"[3, 30, 50, 51, 44, 49, 62, 17]",8,7,free_flow_time,1.6131824680818765
610,3,17,4,"[3, 30, 42, 51, 44, 49, 62, 17]",8,7,free_flow_time,1.6855898701422847
611,3,17,5,"[3, 30, 51, 44, 54, 49, 47, 62, 17]",9,8,free_flow_time,1.7383265332753408
612,3,17,6,"[3, 30, 51, 44, 35, 47, 62, 17]",8,7,free_flow_time,1.7569295383969017
613,3,17,7,"[3, 30, 50, 51, 44, 49, 47, 62, 17]",9,8,free_flow_time,1.7654366187586232
614,3,17,8,"[3, 30, 50, 51, 44, 54, 49, 62, 17]",9,8,free_flow_time,1.773720476951706
615,3,17,9,"[3, 30, 51, 44, 49, 43, 36, 62, 17]",9,8,free_flow_time,1.7902766885252128
616,3,18,0,"[3, 30, 51, 18]",4,3,free_flow_time,0.5343992256305408
617,3,18,1,"[3, 30, 50, 51, 18]",5,4,free_flow_time,0.7220473199836528
618,3,18,2,"[3, 30, 42, 51, 18]",5,4,free_flow_time,0.794454722044061
619,3,18,3,"[3, 30, 40, 50, 51, 18]",6,5,free_flow_time,1.0070567537940576
620,3,18,4,"[3, 30, 42, 60, 51, 18]",6,5,free_flow_time,1.02285750005984
621,3,18,5,"[3, 30, 42, 39, 31, 60, 51, 18]",8,7,free_flow_time,1.127162990566094
622,3,18,6,"[3, 30, 42, 31, 60, 51, 18]",7,6,free_flow_time,1.1703276044113184
623,3,18,7,"[3, 30, 42, 39, 33, 60, 51, 18]",8,7,free_flow_time,1.3094800414658545
624,3,18,8,"[3, 30, 42, 39, 31, 33, 60, 51, 18]",9,8,free_flow_time,1.3577289962223076
625,3,18,9,"[3, 30, 42, 31, 33, 60, 51, 18]",8,7,free_flow_time,1.400893610067532
626,3,19,0,"[3, 30, 51, 44, 49, 43, 36, 46, 65, 19]",10,9,free_flow_time,1.6953464734967767
627,3,19,1,"[3, 30, 51, 44, 54, 43, 36, 46, 65, 19]",10,9,free_flow_time,1.7019949412756266
628,3,19,2,"[3, 30, 51, 44, 49, 43, 36, 61, 46, 65, 19]",11,10,free_flow_time,1.7034078249880131
629,3,19,3,"[3, 30, 51, 44, 54, 43, 36, 61, 46, 65, 19]",11,10,free_flow_time,1.710056292766863
630,3,19,4,"[3, 30, 51, 44, 49, 43, 61, 46, 65, 19]",10,9,free_flow_time,1.7197153381495227
631,3,19,5,"[3, 30, 51, 44, 54, 43, 61, 46, 65, 19]",10,9,free_flow_time,1.7263638059283728
632,3,19,6,"[3, 30, 51, 44, 49, 43, 36, 46, 59, 65, 19]",11,10,free_flow_time,1.7931012299898237
633,3,19,7,"[3, 30, 51, 44, 54, 43, 36, 46, 59, 65, 19]",11,10,free_flow_time,1.7997496977686733
634,3,19,8,"[3, 30, 51, 44, 49, 43, 36, 61, 46, 59, 65, 19]",12,11,free_flow_time,1.80116258148106
635,3,19,9,"[3, 30, 51, 44, 54, 43, 36, 61, 46, 59, 65, 19]",12,11,free_flow_time,1.80781104925991
636,3,20,0,"[3, 30, 42, 39, 33, 29, 20]",7,6,free_flow_time,1.1363466116686776
637,3,20,1,"[3, 30, 42, 39, 29, 20]",6,5,free_flow_time,1.156955779499049
638,3,20,2,"[3, 30, 42, 39, 31, 33, 29, 20]",8,7,free_flow_time,1.1845955664251304
639,3,20,3,"[3, 30, 42, 31, 33, 29, 20]",7,6,free_flow_time,1.2277601802703548
640,3,20,4,"[3, 30, 42, 29, 20]",5,4,free_flow_time,1.26066275133932
641,3,20,5,"[3, 30, 42, 31, 39, 33, 29, 20]",8,7,free_flow_time,1.2699083041353803
642,3,20,6,"[3, 30, 42, 31, 39, 29, 20]",7,6,free_flow_time,1.290517471965752
643,3,20,7,"[3, 30, 42, 60, 33, 29, 20]",7,6,free_flow_time,1.4840424754078643
644,3,20,8,"[3, 30, 51, 60, 33, 29, 20]",7,6,free_flow_time,1.4886885064912943
645,3,20,9,"[3, 30, 42, 39, 33, 27, 29, 20]",8,7,free_flow_time,1.561312365435035
646,3,21,0,"[3, 30, 42, 39, 21]",5,4,free_flow_time,0.550226633479255
647,3,21,1,"[3, 30, 42, 31, 39, 21]",6,5,free_flow_time,0.6837883259459578
648,3,21,2,"[3, 30, 51, 42, 39, 21]",6,5,free_flow_time,0.9922601029912311
649,3,21,3,"[3, 30, 42, 31, 33, 39, 21]",7,6,free_flow_time,1.0318885575833907
650,3,21,4,"[3, 30, 42, 60, 31, 39, 21]",7,6,free_flow_time,1.1058538018211395
651,3,21,5,"[3, 30, 51, 60, 31, 39, 21]",7,6,free_flow_time,1.1104998329045694
652,3,21,6,"[3, 30, 51, 42, 31, 39, 21]",7,6,free_flow_time,1.1258217954579341
653,3,21,7,"[3, 30, 50, 51, 42, 39, 21]",7,6,free_flow_time,1.1799081973443433
654,3,21,8,"[3, 30, 51, 60, 42, 39, 21]",7,6,free_flow_time,1.2206628810070104
655,3,21,9,"[3, 30, 42, 60, 33, 39, 21]",7,6,free_flow_time,1.2881708527209
656,3,22,0,"[3, 30, 42, 39, 33, 22]",6,5,free_flow_time,0.7456994263883168
657,3,22,1,"[3, 30, 42, 39, 31, 33, 22]",7,6,free_flow_time,0.7939483811447696
658,3,22,2,"[3, 30, 42, 31, 33, 22]",6,5,free_flow_time,0.8371129949899941
659,3,22,3,"[3, 30, 42, 31, 39, 33, 22]",7,6,free_flow_time,0.8792611188550196
660,3,22,4,"[3, 30, 42, 60, 33, 22]",6,5,free_flow_time,1.0933952901275037
661,3,22,5,"[3, 30, 51, 60, 33, 22]",6,5,free_flow_time,1.0980413212109337
662,3,22,6,"[3, 30, 51, 42, 39, 33, 22]",7,6,free_flow_time,1.187732895900293
663,3,22,7,"[3, 30, 42, 39, 31, 60, 33, 22]",8,7,free_flow_time,1.1977007806337576
664,3,22,8,"[3, 30, 51, 42, 39, 31, 33, 22]",8,7,free_flow_time,1.235981850656746
665,3,22,9,"[3, 30, 42, 31, 60, 33, 22]",7,6,free_flow_time,1.240865394478982
666,3,23,0,"[3, 30, 51, 44, 49, 43, 23]",7,6,free_flow_time,1.1736010659915184
667,3,23,1,"[3, 30, 51, 44, 54, 43, 23]",7,6,free_flow_time,1.1802495337703682
668,3,23,2,"[3, 30, 51, 44, 54, 49, 43, 23]",8,7,free_flow_time,1.334139074861348
669,3,23,3,"[3, 30, 50, 51, 44, 49, 43, 23]",8,7,free_flow_time,1.3612491603446304
670,3,23,4,"[3, 30, 50, 51, 44, 54, 43, 23]",8,7,free_flow_time,1.3678976281234803
671,3,23,5,"[3, 30, 51, 44, 49, 54, 43, 23]",8,7,free_flow_time,1.417088864329175
672,3,23,6,"[3, 30, 42, 51, 44, 49, 43, 23]",8,7,free_flow_time,1.4336565624050386
673,3,23,7,"[3, 30, 42, 51, 44, 54, 43, 23]",8,7,free_flow_time,1.4403050301838884
674,3,23,8,"[3, 30, 50, 51, 44, 54, 49, 43, 23]",9,8,free_flow_time,1.52178716921446
675,3,23,9,"[3, 30, 50, 44, 49, 43, 23]",7,6,free_flow_time,1.5424906385901713
676,3,24,0,"[3, 30, 51, 44, 49, 43, 36, 46, 56, 24]",10,9,free_flow_time,1.8006815093626165
677,3,24,1,"[3, 30, 51, 44, 54, 43, 36, 46, 56, 24]",10,9,free_flow_time,1.8073299771414664
678,3,24,2,"[3, 30, 51, 44, 49, 43, 36, 61, 46, 56, 24]",11,10,free_flow_time,1.808742860853853
679,3,24,3,"[3, 30, 51, 44, 54, 43, 36, 61, 46, 56, 24]",11,10,free_flow_time,1.8153913286327028
680,3,24,4,"[3, 30, 51, 44, 49, 43, 61, 46, 56, 24]",10,9,free_flow_time,1.8250503740153625
681,3,24,5,"[3, 30, 51, 44, 54, 43, 61, 46, 56, 24]",10,9,free_flow_time,1.8316988417942126
682,3,24,6,"[3, 30, 51, 44, 49, 43, 36, 61, 56, 24]",10,9,free_flow_time,1.8409895115788124
683,3,24,7,"[3, 30, 51, 44, 54, 43, 36, 61, 56, 24]",10,9,free_flow_time,1.8476379793576625
684,3,24,8,"[3, 30, 51, 44, 49, 43, 61, 56, 24]",9,8,free_flow_time,1.857297024740322
685,3,24,9,"[3, 30, 51, 44, 54, 43, 61, 56, 24]",9,8,free_flow_time,1.863945492519172
686,3,25,0,"[3, 30, 51, 44, 35, 25]",6,5,free_flow_time,1.2222169143643058
687,3,25,1,"[3, 30, 50, 34, 35, 25]",6,5,free_flow_time,1.3564185686681753
688,3,25,2,"[3, 30, 51, 50, 34, 35, 25]",7,6,free_flow_time,1.4018299981751878
689,3,25,3,"[3, 30, 50, 51, 44, 35, 25]",7,6,free_flow_time,1.4098650087174178
690,3,25,4,"[3, 30, 42, 51, 44, 35, 25]",7,6,free_flow_time,1.482272410777826
691,3,25,5,"[3, 30, 51, 44, 49, 47, 35, 25]",8,7,free_flow_time,1.5819885477131175
692,3,25,6,"[3, 30, 50, 44, 35, 25]",6,5,free_flow_time,1.5911064869629588
693,3,25,7,"[3, 30, 51, 50, 44, 35, 25]",7,6,free_flow_time,1.6365179164699712
694,3,25,8,"[3, 30, 40, 50, 34, 35, 25]",7,6,free_flow_time,1.6414280024785801
695,3,25,9,"[3, 30, 51, 44, 34, 35, 25]",7,6,free_flow_time,1.6551233068429123
696,4,1,0,"[4, 57, 64, 41, 32, 52, 60, 42, 30, 40, 1]",11,10,free_flow_time,2.1999066889756147
697,4,1,1,"[4, 57, 64, 41, 32, 52, 60, 51, 30, 40, 1]",11,10,free_flow_time,2.2045527200590445
698,4,1,2,"[4, 57, 64, 41, 32, 52, 60, 51, 50, 40, 1]",11,10,free_flow_time,2.3015301066974807
699,4,1,3,"[4, 57, 64, 41, 32, 52, 60, 31, 39, 42, 30, 40, 1]",13,12,free_flow_time,2.3042121794818686
700,4,1,4,"[4, 57, 53, 41, 32, 52, 60, 42, 30, 40, 1]",11,10,free_flow_time,2.3346441812822816
701,4,1,5,"[4, 57, 53, 41, 32, 52, 60, 51, 30, 40, 1]",11,10,free_flow_time,2.3392902123657113
702,4,1,6,"[4, 57, 64, 41, 32, 52, 60, 31, 42, 30, 40, 1]",12,11,free_flow_time,2.347376793327093
703,4,1,7,"[4, 57, 64, 41, 32, 45, 27, 33, 39, 42, 30, 40, 1]",13,12,free_flow_time,2.3827596795069774
704,4,1,8,"[4, 57, 64, 41, 32, 52, 60, 51, 50, 30, 40, 1]",12,11,free_flow_time,2.3922008144121563
705,4,1,9,"[4, 57, 64, 41, 32, 52, 54, 44, 51, 30, 40, 1]",12,11,free_flow_time,2.3942353111534826
706,4,2,0,"[4, 57, 48, 2]",4,3,free_flow_time,0.29142965188593306
707,4,2,1,"[4, 57, 64, 48, 2]",5,4,free_flow_time,0.3636880784780453
708,4,2,2,"[4, 57, 64, 41, 48, 2]",6,5,free_flow_time,0.7324596654647374
709,4,2,3,"[4, 57, 53, 64, 48, 2]",6,5,free_flow_time,0.7645116625122396
710,4,2,4,"[4, 57, 26, 48, 2]",5,4,free_flow_time,0.8435059755538462
711,4,2,5,"[4, 57, 53, 41, 48, 2]",6,5,free_flow_time,0.8671971577714043
712,4,2,6,"[4, 57, 53, 41, 64, 48, 2]",7,6,free_flow_time,0.9662836775880727
713,4,2,7,"[4, 57, 64, 53, 41, 48, 2]",7,6,free_flow_time,1.0591574872509546
714,4,2,8,"[4, 57, 53, 64, 41, 48, 2]",7,6,free_flow_time,1.1332832494989318
715,4,2,9,"[4, 57, 53, 63, 41, 48, 2]",7,6,free_flow_time,1.167352348806809
716,4,3,0,"[4, 57, 64, 41, 32, 52, 60, 42, 30, 3]",10,9,free_flow_time,2.0115435357530718
717,4,3,1,"[4, 57, 64, 41, 32, 52, 60, 51, 30, 3]",10,9,free_flow_time,2.0161895668365015
718,4,3,2,"[4, 57, 64, 41, 32, 52, 60, 31, 39, 42, 30, 3]",12,11,free_flow_time,2.1158490262593257
719,4,3,3,"[4, 57, 53, 41, 32, 52, 60, 42, 30, 3]",10,9,free_flow_time,2.1462810280597386
720,4,3,4,"[4, 57, 53, 41, 32, 52, 60, 51, 30, 3]",10,9,free_flow_time,2.1509270591431684
721,4,3,5,"[4, 57, 64, 41, 32, 52, 60, 31, 42, 30, 3]",11,10,free_flow_time,2.15901364010455
722,4,3,6,"[4, 57, 64, 41, 32, 45, 27, 33, 39, 42, 30, 3]",12,11,free_flow_time,2.1943965262844345
723,4,3,7,"[4, 57, 64, 41, 32, 52, 60, 51, 50, 30, 3]",11,10,free_flow_time,2.2038376611896133
724,4,3,8,"[4, 57, 64, 41, 32, 52, 54, 44, 51, 30, 3]",11,10,free_flow_time,2.2058721579309397
725,4,3,9,"[4, 57, 48, 41, 32, 52, 60, 42, 30, 3]",10,9,free_flow_time,2.219902178691523
726,4,4,0,"[4, 57, 4]",3,2,free_flow_time,0.0030037142447511727
727,4,5,0,"[4, 57, 64, 41, 32, 52, 5]",7,6,free_flow_time,0.8975904595726348
728,4,5,1,"[4, 57, 53, 41, 32, 52, 5]",7,6,free_flow_time,1.0323279518793018
729,4,5,2,"[4, 57, 48, 41, 32, 52, 5]",7,6,free_flow_time,1.1059491025110864
730,4,5,3,"[4, 57, 64, 41, 63, 32, 52, 5]",8,7,free_flow_time,1.1181947387259445
731,4,5,4,"[4, 57, 64, 48, 41, 32, 52, 5]",8,7,free_flow_time,1.1782075291031986
732,4,5,5,"[4, 57, 48, 64, 41, 32, 52, 5]",8,7,free_flow_time,1.2050356223277547
733,4,5,6,"[4, 57, 64, 53, 41, 32, 52, 5]",8,7,free_flow_time,1.224288281358852
734,4,5,7,"[4, 57, 53, 41, 63, 32, 52, 5]",8,7,free_flow_time,1.2529322310326114
735,4,5,8,"[4, 57, 53, 64, 41, 32, 52, 5]",8,7,free_flow_time,1.2984140436068292
736,4,5,9,"[4, 57, 64, 41, 63, 45, 32, 52, 5]",9,8,free_flow_time,1.3208725229577616
737,4,6,0,"[4, 57, 59, 65, 6]",5,4,free_flow_time,1.1051422843441945
738,4,6,1,"[4, 57, 56, 59, 65, 6]",6,5,free_flow_time,1.1072804083776957
739,4,6,2,"[4, 57, 56, 46, 65, 6]",6,5,free_flow_time,1.1291945752548977
740,4,6,3,"[4, 57, 56, 46, 59, 65, 6]",7,6,free_flow_time,1.2269493317479447
741,4,6,4,"[4, 57, 48, 26, 56, 59, 65, 6]",8,7,free_flow_time,1.367128489301036
742,4,6,5,"[4, 57, 48, 26, 56, 46, 65, 6]",8,7,free_flow_time,1.3890426561782383
743,4,6,6,"[4, 57, 64, 48, 26, 56, 59, 65, 6]",9,8,free_flow_time,1.4393869158931485
744,4,6,7,"[4, 57, 56, 61, 46, 65, 6]",7,6,free_flow_time,1.4496294125724394
745,4,6,8,"[4, 57, 59, 46, 65, 6]",6,5,free_flow_time,1.4520917856082478
746,4,6,9,"[4, 57, 56, 59, 46, 65, 6]",7,6,free_flow_time,1.454229909641749
747,4,7,0,"[4, 57, 64, 41, 32, 52, 60, 51, 7]",9,8,free_flow_time,1.4829166536737985
748,4,7,1,"[4, 57, 53, 41, 32, 52, 60, 51, 7]",9,8,free_flow_time,1.6176541459804654
749,4,7,2,"[4, 57, 64, 41, 32, 52, 54, 44, 51, 7]",10,9,free_flow_time,1.6725992447682367
750,4,7,3,"[4, 57, 48, 41, 32, 52, 60, 51, 7]",9,8,free_flow_time,1.69127529661225
751,4,7,4,"[4, 57, 64, 41, 63, 32, 52, 60, 51, 7]",10,9,free_flow_time,1.7035209328271081
752,4,7,5,"[4, 57, 64, 48, 41, 32, 52, 60, 51, 7]",10,9,free_flow_time,1.7635337232043622
753,4,7,6,"[4, 57, 48, 64, 41, 32, 52, 60, 51, 7]",10,9,free_flow_time,1.7903618164289183
754,4,7,7,"[4, 57, 53, 41, 32, 52, 54, 44, 51, 7]",10,9,free_flow_time,1.8073367370749036
755,4,7,8,"[4, 57, 64, 53, 41, 32, 52, 60, 51, 7]",10,9,free_flow_time,1.8096144754600156
756,4,7,9,"[4, 57, 53, 41, 63, 32, 52, 60, 51, 7]",10,9,free_flow_time,1.838258425133775
757,4,8,0,"[4, 57, 64, 41, 32, 45, 27, 29, 8]",9,8,free_flow_time,1.392877939916845
758,4,8,1,"[4, 57, 64, 41, 63, 45, 27, 29, 8]",9,8,free_flow_time,1.4731523339805346
759,4,8,2,"[4, 57, 53, 41, 32, 45, 27, 29, 8]",9,8,free_flow_time,1.5276154322235118
760,4,8,3,"[4, 57, 53, 45, 27, 29, 8]",7,6,free_flow_time,1.536887072240275
761,4,8,4,"[4, 57, 53, 58, 37, 27, 29, 8]",8,7,free_flow_time,1.5743067687334935
762,4,8,5,"[4, 57, 64, 41, 32, 63, 45, 27, 29, 8]",10,9,free_flow_time,1.5930625743371465
763,4,8,6,"[4, 57, 48, 41, 32, 45, 27, 29, 8]",9,8,free_flow_time,1.6012365828552964
764,4,8,7,"[4, 57, 53, 41, 63, 45, 27, 29, 8]",9,8,free_flow_time,1.6078898262872015
765,4,8,8,"[4, 57, 64, 41, 63, 32, 45, 27, 29, 8]",10,9,free_flow_time,1.6134822190701545
766,4,8,9,"[4, 57, 53, 58, 27, 29, 8]",7,6,free_flow_time,1.6332620117297165
767,4,9,0,"[4, 57, 64, 41, 32, 52, 54, 44, 49, 9]",10,9,free_flow_time,1.5007326722531853
768,4,9,1,"[4, 57, 56, 46, 36, 43, 49, 9]",8,7,free_flow_time,1.5295787542284314
769,4,9,2,"[4, 57, 64, 41, 32, 52, 54, 49, 9]",9,8,free_flow_time,1.529829742618701
770,4,9,3,"[4, 57, 56, 46, 61, 36, 43, 49, 9]",9,8,free_flow_time,1.5376401057196678
771,4,9,4,"[4, 57, 56, 46, 61, 43, 49, 9]",8,7,free_flow_time,1.5539476188811774
772,4,9,5,"[4, 57, 56, 61, 36, 43, 49, 9]",8,7,free_flow_time,1.5698867564446273
773,4,9,6,"[4, 57, 56, 61, 43, 49, 9]",7,6,free_flow_time,1.5861942696061369
774,4,9,7,"[4, 57, 48, 26, 55, 43, 49, 9]",8,7,free_flow_time,1.6048109515966942
775,4,9,8,"[4, 57, 56, 55, 43, 49, 9]",7,6,free_flow_time,1.611596748057807
776,4,9,9,"[4, 57, 53, 41, 32, 52, 54, 44, 49, 9]",10,9,free_flow_time,1.6354701645598522
777,4,10,0,"[4, 57, 64, 41, 32, 45, 27, 29, 10]",9,8,free_flow_time,1.3940653150961362
778,4,10,1,"[4, 57, 64, 41, 63, 45, 27, 29, 10]",9,8,free_flow_time,1.4743397091598258
779,4,10,2,"[4, 57, 53, 41, 32, 45, 27, 29, 10]",9,8,free_flow_time,1.528802807402803
780,4,10,3,"[4, 57, 53, 45, 27, 29, 10]",7,6,free_flow_time,1.5380744474195662
781,4,10,4,"[4, 57, 53, 58, 37, 27, 29, 10]",8,7,free_flow_time,1.5754941439127848
782,4,10,5,"[4, 57, 64, 41, 32, 63, 45, 27, 29, 10]",10,9,free_flow_time,1.5942499495164377
783,4,10,6,"[4, 57, 48, 41, 32, 45, 27, 29, 10]",9,8,free_flow_time,1.6024239580345876
784,4,10,7,"[4, 57, 53, 41, 63, 45, 27, 29, 10]",9,8,free_flow_time,1.6090772014664927
785,4,10,8,"[4, 57, 64, 41, 63, 32, 45, 27, 29, 10]",10,9,free_flow_time,1.6146695942494458
786,4,10,9,"[4, 57, 53, 58, 27, 29, 10]",7,6,free_flow_time,1.6344493869090078
787,4,11,0,"[4, 57, 64, 41, 32, 52, 60, 42, 30, 40, 11]",11,10,free_flow_time,2.1993751007849554
788,4,11,1,"[4, 57, 64, 41, 32, 52, 60, 51, 30, 40, 11]",11,10,free_flow_time,2.204021131868385
789,4,11,2,"[4, 57, 64, 41, 32, 52, 60, 51, 50, 40, 11]",11,10,free_flow_time,2.3009985185068214
790,4,11,3,"[4, 57, 64, 41, 32, 52, 60, 31, 39, 42, 30, 40, 11]",13,12,free_flow_time,2.3036805912912093
791,4,11,4,"[4, 57, 53, 41, 32, 52, 60, 42, 30, 40, 11]",11,10,free_flow_time,2.3341125930916222
792,4,11,5,"[4, 57, 53, 41, 32, 52, 60, 51, 30, 40, 11]",11,10,free_flow_time,2.338758624175052
793,4,11,6,"[4, 57, 64, 41, 32, 52, 60, 31, 42, 30, 40, 11]",12,11,free_flow_time,2.3468452051364337
794,4,11,7,"[4, 57, 64, 41, 32, 45, 27, 33, 39, 42, 30, 40, 11]",13,12,free_flow_time,2.382228091316318
795,4,11,8,"[4, 57, 64, 41, 32, 52, 60, 51, 50, 30, 40, 11]",12,11,free_flow_time,2.391669226221497
796,4,11,9,"[4, 57, 64, 41, 32, 52, 54, 44, 51, 30, 40, 11]",12,11,free_flow_time,2.3937037229628233
797,4,12,0,"[4, 57, 56, 46, 36, 43, 12]",7,6,free_flow_time,1.2700955488438936
798,4,12,1,"[4, 57, 56, 46, 61, 36, 43, 12]",8,7,free_flow_time,1.27815690033513
799,4,12,2,"[4, 57, 56, 46, 61, 43, 12]",7,6,free_flow_time,1.2944644134966397
800,4,12,3,"[4, 57, 56, 61, 36, 43, 12]",7,6,free_flow_time,1.3104035510600895
801,4,12,4,"[4, 57, 56, 61, 43, 12]",6,5,free_flow_time,1.3267110642215991
802,4,12,5,"[4, 57, 48, 26, 55, 43, 12]",7,6,free_flow_time,1.3453277462121565
803,4,12,6,"[4, 57, 56, 55, 43, 12]",6,5,free_flow_time,1.3521135426732693
804,4,12,7,"[4, 57, 56, 46, 61, 55, 43, 12]",8,7,free_flow_time,1.3959232618790867
805,4,12,8,"[4, 57, 48, 26, 55, 61, 36, 43, 12]",9,8,free_flow_time,1.4049280658363361
806,4,12,9,"[4, 57, 56, 55, 61, 36, 43, 12]",8,7,free_flow_time,1.411713862297449
807,4,13,0,"[4, 57, 64, 41, 32, 45, 13]",7,6,free_flow_time,0.64292218609807
808,4,13,1,"[4, 57, 64, 41, 63, 45, 13]",7,6,free_flow_time,0.7231965801617597
809,4,13,2,"[4, 57, 53, 41, 32, 45, 13]",7,6,free_flow_time,0.7776596784047368
810,4,13,3,"[4, 57, 53, 45, 13]",5,4,free_flow_time,0.7869313184215
811,4,13,4,"[4, 57, 64, 41, 32, 63, 45, 13]",8,7,free_flow_time,0.8431068205183714
812,4,13,5,"[4, 57, 48, 41, 32, 45, 13]",7,6,free_flow_time,0.8512808290365214
813,4,13,6,"[4, 57, 53, 41, 63, 45, 13]",7,6,free_flow_time,0.8579340724684266
814,4,13,7,"[4, 57, 64, 41, 63, 32, 45, 13]",8,7,free_flow_time,0.8635264652513795
815,4,13,8,"[4, 57, 64, 48, 41, 32, 45, 13]",8,7,free_flow_time,0.9235392556286336
816,4,13,9,"[4, 57, 53, 58, 45, 13]",6,5,free_flow_time,0.9272814879187876
817,4,14,0,"[4, 57, 64, 41, 32, 45, 27, 29, 14]",9,8,free_flow_time,1.3930891294591088
818,4,14,1,"[4, 57, 64, 41, 63, 45, 27, 29, 14]",9,8,free_flow_time,1.4733635235227984
819,4,14,2,"[4, 57, 53, 41, 32, 45, 27, 29, 14]",9,8,free_flow_time,1.5278266217657757
820,4,14,3,"[4, 57, 53, 45, 27, 29, 14]",7,6,free_flow_time,1.5370982617825388
821,4,14,4,"[4, 57, 53, 58, 37, 27, 29, 14]",8,7,free_flow_time,1.5745179582757574
822,4,14,5,"[4, 57, 64, 41, 32, 63, 45, 27, 29, 14]",10,9,free_flow_time,1.5932737638794103
823,4,14,6,"[4, 57, 48, 41, 32, 45, 27, 29, 14]",9,8,free_flow_time,1.6014477723975602
824,4,14,7,"[4, 57, 53, 41, 63, 45, 27, 29, 14]",9,8,free_flow_time,1.6081010158294653
825,4,14,8,"[4, 57, 64, 41, 63, 32, 45, 27, 29, 14]",10,9,free_flow_time,1.6136934086124184
826,4,14,9,"[4, 57, 53, 58, 27, 29, 14]",7,6,free_flow_time,1.6334732012719804
827,4,15,0,"[4, 57, 64, 41, 32, 52, 60, 42, 30, 15]",10,9,free_flow_time,2.0111601928700757
828,4,15,1,"[4, 57, 64, 41, 32, 52, 60, 51, 30, 15]",10,9,free_flow_time,2.0158062239535055
829,4,15,2,"[4, 57, 64, 41, 32, 52, 60, 31, 39, 42, 30, 15]",12,11,free_flow_time,2.1154656833763297
830,4,15,3,"[4, 57, 53, 41, 32, 52, 60, 42, 30, 15]",10,9,free_flow_time,2.1458976851767426
